model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
univariate_r2_by_lag,0.9848344859984646,-0.12706774761404938,0.3234863734413458,,44,44,False,"{""best_lag"": 23, ""best_r2"": 0.985896340580077}",N-ABE,A+B+E,W,raw,SPY,9757.83919724883
multilag_ols,0.986039672271501,0.6754530520989377,0.3082880093611547,1.5227119149114451e-252,14963,44,False,{},N-ABE,A+B+E,W,raw,SPY,9136.69766869063
multilag_ols_month_fe,0.9867766196039351,0.8572813064360139,0.2801959232942398,3.3173322742751407e-237,14963,44,False,{},N-ABE,A+B+E,W,raw,SPY,8849.5393697601
cross_correlation,,0.0282726582379334,0.19944605155391265,,0,44,False,"{""best_lag"": 16, ""best_corr"": 0.03555106910729901}",N-ABE,A+B+E,W,raw,SPY,
panel_pooled,0.9621356281095388,-9.463406062504205,0.21392673816743635,28881.0568010436,14963,44,False,"{""r2_overall"": 0.961708772687542, ""r2_between"": 0.9492471375690039}",N-ABE,A+B+E,W,raw,SPY,9476.121927790133
panel_entity_fe,0.9621368141251271,-9.416510770494353,0.20908328580044877,29136.50417126733,14963,44,False,"{""r2_overall"": 0.9617075836763991, ""r2_between"": 0.9493474961825669}",N-ABE,A+B+E,W,raw,SPY,9476.132134343214
panel_entity_time_fe,0.9620684908140614,-19.938875651962682,0.09863096158610674,28186.41782719311,14963,44,False,"{""r2_overall"": 0.9616406987337671, ""r2_between"": 0.9490527041666151}",N-ABE,A+B+E,W,raw,SPY,9491.162000055185
panel_entity_fe_excess,0.9621698140295288,2.5964097749256014,0.6828580296051037,15116.902970368033,14928,44,False,"{""r2_overall"": 0.9617382693029015, ""r2_between"": 0.9494114136691091}",N-ABE,A+B+E,W,raw,SPY,9430.546858928934
panel_entity_fe_controls,0.9621563183692715,-9.119348895759808,0.22031805099172286,27068.002045946694,14963,44,False,"{""r2_overall"": 0.9617552292231792, ""r2_between"": 0.9511260702134229}",N-ABE,A+B+E,W,raw,SPY,9465.466892802295
asymmetry,0.9866799459717374,-1.6467208741058506,,,14963,44,False,"{""beta_pos_median"": -1.6467208741058506, ""beta_neg_median"": 1.5832078333679167, ""asymmetry_ratio_median"": -0.7924914497188982, ""wald_p_median"": 0.28817400784266045}",N-ABE,A+B+E,W,raw,SPY,8775.891141778075
relative_performance,0.12345461553032266,,,,14963,44,False,"{""r2_absolute_median"": 0.07388629525945078, ""r2_excess_median"": 0.0807292957827962, ""r2_combined_median"": 0.12345461553032266}",N-ABE,A+B+E,W,raw,SPY,49.00142907494354
granger,,,0.21050971495104306,1.573200394008224,0,44,False,"{""pct_significant_lag1"": 0.25}",N-ABE,A+B+E,W,raw,SPY,
seasonality,,,,,15491,44,False,"{""jan_mean"": 4.1359950290513293e-16, ""best_month"": 1, ""worst_month"": 4}",N-ABE,A+B+E,W,raw,SPY,
drawdown,0.0011920701060907923,-0.08036174614801678,0.9140248403013447,,852,44,False,"{""1m"": {""beta_depth"": -0.08036174614801678, ""beta_depth_p"": 0.9140248403013447, ""r2"": 0.0011920701060907923}, ""2m"": {""beta_depth"": 0.5122304392751303, ""beta_depth_p"": 0.8452285374072231, ""r2"": 0.004421569331266695}, ""3m"": {""beta_depth"": 1.4262438799586563, ""beta_depth_p"": 0.7616596577671151, ""r2"": 0.005433095927656062}, ""6m"": {""beta_depth"": 5.406242553583048, ""beta_depth_p"": 0.4674413742859167, ""r2"": 0.010495462001010036}}",N-ABE,A+B+E,W,raw,SPY,-203.0129243738421
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABE,A+B+E,W,raw,SPY,
panel_entity_fe_cum_long,0.9670244727944644,-8.87147876981411,0.17705721590860324,23443.92015785115,12851,44,False,"{""r2_overall"": 0.9667279864303062, ""r2_between"": 0.9549069490818157, ""CumRet_20_coef"": -3.0790021583128806, ""CumRet_20_pval"": 0.12298165201936806, ""CumRet_60_coef"": -0.29071699502091763, ""CumRet_60_pval"": 0.7209731465156493, ""CumRet_120_coef"": -0.852297876303626, ""CumRet_120_pval"": 0.4173037408115299}",N-ABE,A+B+E,W,raw,SPY,9438.453658658076
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABE,A+B+E,W,raw,SPY,
panel_gmm_ab,,-13.949819705946227,0.06075828207413173,,44,44,False,"{""sargan_stat"": 43.999999999888956, ""sargan_p"": 1.0, ""ar1_stat"": -2.644031395886227, ""ar1_p"": 0.008192505682187962, ""ar2_stat"": -1.5384693116679196, ""ar2_p"": 0.12393390643340707, ""transformation"": ""d""}",N-ABE,A+B+E,W,raw,SPY,
panel_gmm_bb,,-4.211773834186189,0.4298743531526328,,44,44,False,"{""sargan_stat"": 44.00000000017311, ""sargan_p"": 1.0, ""ar1_stat"": NaN, ""ar1_p"": NaN, ""ar2_stat"": -0.5978886920608983, ""ar2_p"": 0.5499142055628501, ""transformation"": ""ld""}",N-ABE,A+B+E,W,raw,SPY,
panel_entity_fe_trend,0.9626739254554203,-9.981906086029126,0.1948552981204562,29415.539975702002,14928,44,False,"{""r2_overall"": 0.9634425262149009}",N-ABE,A+B+E,W,raw,SPY,9483.629431182106
univariate_r2_by_lag,0.9697048224418638,-0.27181014853237073,0.20240934428298507,,44,44,False,"{""best_lag"": 23, ""best_r2"": 0.9822612590115102}",N-ABE,A+B+E,W,pct_aum,SPY,9598.08207850098
multilag_ols,0.9825371403973966,-0.3125486612862889,0.2750943411776642,2.5540086764435964e-236,14891,44,False,{},N-ABE,A+B+E,W,pct_aum,SPY,9116.177235943265
multilag_ols_month_fe,0.9836889964980395,-0.264367241168023,0.23666414491315227,1.318374772000152e-225,14891,44,False,{},N-ABE,A+B+E,W,pct_aum,SPY,8885.736823349602
cross_correlation,,0.22780324805092014,0.05605127136800702,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.22780324805092014}",N-ABE,A+B+E,W,pct_aum,SPY,
panel_pooled,0.9224076123931995,0.2646145031828647,0.6369522447599079,13637.057698583536,14891,44,False,"{""r2_overall"": 0.9225796379624472, ""r2_between"": 0.9412569997812058}",N-ABE,A+B+E,W,pct_aum,SPY,9090.353138657598
panel_entity_fe,0.9224194565841223,0.25906879082887857,0.6493219456136079,13567.210397882855,14891,44,False,"{""r2_overall"": 0.9225678271928953, ""r2_between"": 0.940052714255257}",N-ABE,A+B+E,W,pct_aum,SPY,9089.967862842726
panel_entity_time_fe,0.9223497908328993,0.6288950854140407,0.5267286271306126,13038.693636531589,14891,44,False,"{""r2_overall"": 0.922521199158354, ""r2_between"": 0.9410647901924539}",N-ABE,A+B+E,W,pct_aum,SPY,9106.161420466562
panel_entity_fe_excess,0.922434410539016,-0.2083287805786853,0.7701477675121797,7034.066380944067,14856,44,False,"{""r2_overall"": 0.9225726441316805, ""r2_between"": 0.9396450595429475}",N-ABE,A+B+E,W,pct_aum,SPY,9066.014298242035
panel_entity_fe_controls,0.9224195721932068,0.26138221420714414,0.6548543673517608,12597.295018436682,14891,44,False,"{""r2_overall"": 0.922573893932051, ""r2_between"": 0.9400680780299454}",N-ABE,A+B+E,W,pct_aum,SPY,9087.865941894239
